ProjID,Retail Store Number,Selling Location Type,Temperature,Movement period,Division,Store State,Account Format,Width,Traffic flow,Number of Segments,Number of Fixtures,Chain POG Field 7,Chain POG Field 8,Chain POG Field 9,Chain POG Field 10,StoreID,Planogram Number,Chain POG Field 1,Chain POG Field 2,Chain POG Field 3,# of Cooler Doors,Number of Stores,Chain POG Field 5,Chain POG Field 6,PlanoID,Wholesaler
Shelf IQ PowerBI 2026 - Chain.csv,Publix #0431 (BLK),DOORS,COLD,7,Publix,GA,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0431 (BLK),Publix #0431 (BLK)|1|431-CRAFT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0431 (BLK)|1|431-CRAFT BEER,91094-BLK
Shelf IQ PowerBI 2026 - Chain.csv,Publix #0449 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,4,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0449 (CHS),Publix #0449 (CHS)|3|449-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0449 (CHS)|3|449-IMPORT BEER,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #0456 (SAV),DOORS,COLD,7,Publix,GA,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0456 (SAV),Publix #0456 (SAV)|1|456-CRAFT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0456 (SAV)|1|456-CRAFT BEER,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Publix #0473 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,4,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0473 (CHS),Publix #0473 (CHS)|3|473-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0473 (CHS)|3|473-IMPORT BEER,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #0521 (SAV),DOORS,COLD,7,Publix,GA,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0521 (SAV),Publix #0521 (SAV)|2|521-FLAVORED ADULT BEVERAGES,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0521 (SAV)|2|521-FLAVORED ADULT BEVERAGES,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Publix #0522 (SAV),DOORS,COLD,7,Publix,GA,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0522 (SAV),Publix #0522 (SAV)|1|522-CRAFT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0522 (SAV)|1|522-CRAFT BEER,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Publix #0530 (GVL),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,4,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0530 (GVL),Publix #0530 (GVL)|3|530-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0530 (GVL)|3|530-IMPORT BEER,53929-GVL
Shelf IQ PowerBI 2026 - Chain.csv,Publix #0563 (GVL),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0563 (GVL),Publix #0563 (GVL)|3|563-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0563 (GVL)|3|563-IMPORT BEER,53929-GVL
Shelf IQ PowerBI 2026 - Chain.csv,Publix #0602 (GVL),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,4,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0602 (GVL),Publix #0602 (GVL)|3|602-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0602 (GVL)|3|602-IMPORT BEER,53929-GVL
Shelf IQ PowerBI 2026 - Chain.csv,Publix #0633 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0633 (CHS),Publix #0633 (CHS)|1|633-CRAFT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0633 (CHS)|1|633-CRAFT BEER,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #0700 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0700 (CHS),Publix #0700 (CHS)|2|700-FLAVORED ADULT BEVERAGES,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0700 (CHS)|2|700-FLAVORED ADULT BEVERAGES,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #0824 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0824 (CHS),Publix #0824 (CHS)|1|824-CRAFT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0824 (CHS)|1|824-CRAFT BEER,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #0824 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0824 (CHS),Publix #0824 (CHS)|2|824-FLAVORED ADULT BEVERAGES,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0824 (CHS)|2|824-FLAVORED ADULT BEVERAGES,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #0845 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0845 (CHS),Publix #0845 (CHS)|1|845-CRAFT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0845 (CHS)|1|845-CRAFT BEER,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #0874 (GVL),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0874 (GVL),Publix #0874 (GVL)|3|874-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #0874 (GVL)|3|874-IMPORT BEER,53929-GVL
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1012 (GVL),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1012 (GVL),Publix #1012 (GVL)|1|1012-CRAFT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1012 (GVL)|1|1012-CRAFT BEER,53929-GVL
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1055 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1055 (CHS),Publix #1055 (CHS)|2|1055-FLAVORED ADULT BEVERAGES,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1055 (CHS)|2|1055-FLAVORED ADULT BEVERAGES,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1055 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1055 (CHS),Publix #1055 (CHS)|3|1055-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1055 (CHS)|3|1055-IMPORT BEER,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1095 (COLA),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1095 (COLA),Publix #1095 (COLA)|1|1095-CRAFT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1095 (COLA)|1|1095-CRAFT BEER,33916-COLA
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1145 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1145 (CHS),Publix #1145 (CHS)|2|1145-FLAVORED ADULT BEVERAGES,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1145 (CHS)|2|1145-FLAVORED ADULT BEVERAGES,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1154 (SAV),DOORS,COLD,7,Publix,GA,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1154 (SAV),Publix #1154 (SAV)|1|1154-CRAFT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1154 (SAV)|1|1154-CRAFT BEER,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1154 (SAV),DOORS,COLD,7,Publix,GA,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1154 (SAV),Publix #1154 (SAV)|2|1154-FLAVORED ADULT BEVERAGES,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1154 (SAV)|2|1154-FLAVORED ADULT BEVERAGES,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1154 (SAV),DOORS,COLD,7,Publix,GA,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1154 (SAV),Publix #1154 (SAV)|3|1154-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1154 (SAV)|3|1154-IMPORT BEER,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1186 (SAV),DOORS,COLD,7,Publix,GA,Supermarket,144,N/A,1,10,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1186 (SAV),Publix #1186 (SAV)|4|1186-MAINSTREAM BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1186 (SAV)|4|1186-MAINSTREAM BEER,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1205 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1205 (CHS),Publix #1205 (CHS)|3|1205-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1205 (CHS)|3|1205-IMPORT BEER,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1256 (SAV),DOORS,COLD,7,Publix,GA,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1256 (SAV),Publix #1256 (SAV)|1|1256-CRAFT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1256 (SAV)|1|1256-CRAFT BEER,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1256 (SAV),DOORS,COLD,7,Publix,GA,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1256 (SAV),Publix #1256 (SAV)|3|1256-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1256 (SAV)|3|1256-IMPORT BEER,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1266 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1266 (CHS),Publix #1266 (CHS)|1|1266-CRAFT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1266 (CHS)|1|1266-CRAFT BEER,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1354 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1354 (CHS),Publix #1354 (CHS)|2|1354-FLAVORED ADULT BEVERAGES,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1354 (CHS)|2|1354-FLAVORED ADULT BEVERAGES,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1364 (SAV),DOORS,COLD,7,Publix,GA,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1364 (SAV),Publix #1364 (SAV)|1|1364-CRAFT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1364 (SAV)|1|1364-CRAFT BEER,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1383 (COLA),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1383 (COLA),Publix #1383 (COLA)|2|1383-FLAVORED ADULT BEVERAGES,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1383 (COLA)|2|1383-FLAVORED ADULT BEVERAGES,33916-COLA
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1422 (FITZ),DOORS,COLD,7,Publix,GA,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1422 (FITZ),Publix #1422 (FITZ)|1|1422-CRAFT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1422 (FITZ)|1|1422-CRAFT BEER,61025-FITZ
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1463 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1463 (CHS),Publix #1463 (CHS)|1|1463-CRAFT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1463 (CHS)|1|1463-CRAFT BEER,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1463 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,4,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1463 (CHS),Publix #1463 (CHS)|3|1463-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1463 (CHS)|3|1463-IMPORT BEER,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1464 (GVL),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1464 (GVL),Publix #1464 (GVL)|2|1464-FLAVORED ADULT BEVERAGES,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1464 (GVL)|2|1464-FLAVORED ADULT BEVERAGES,53929-GVL
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1478 (MYR),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1478 (MYR),Publix #1478 (MYR)|3|1478-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1478 (MYR)|3|1478-IMPORT BEER,43926-MYR
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1489 (SAV),DOORS,COLD,7,Publix,GA,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1489 (SAV),Publix #1489 (SAV)|1|1489-CRAFT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1489 (SAV)|1|1489-CRAFT BEER,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1489 (SAV),DOORS,COLD,7,Publix,GA,Supermarket,144,N/A,1,4,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1489 (SAV),Publix #1489 (SAV)|3|1489-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1489 (SAV)|3|1489-IMPORT BEER,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1568 (MYR),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1568 (MYR),Publix #1568 (MYR)|3|1568-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1568 (MYR)|3|1568-IMPORT BEER,43926-MYR
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1584 (SAV),DOORS,COLD,7,Publix,GA,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1584 (SAV),Publix #1584 (SAV)|1|1584-CRAFT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1584 (SAV)|1|1584-CRAFT BEER,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1584 (SAV),DOORS,COLD,7,Publix,GA,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1584 (SAV),Publix #1584 (SAV)|3|1584-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1584 (SAV)|3|1584-IMPORT BEER,21075-SAV
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1599 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1599 (CHS),Publix #1599 (CHS)|2|1599-FLAVORED ADULT BEVERAGES,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1599 (CHS)|2|1599-FLAVORED ADULT BEVERAGES,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1645 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1645 (CHS),Publix #1645 (CHS)|2|1645-FLAVORED ADULT BEVERAGES,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1645 (CHS)|2|1645-FLAVORED ADULT BEVERAGES,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1645 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1645 (CHS),Publix #1645 (CHS)|3|1645-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1645 (CHS)|3|1645-IMPORT BEER,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1646 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1646 (CHS),Publix #1646 (CHS)|2|1646-FLAVORED ADULT BEVERAGES,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1646 (CHS)|2|1646-FLAVORED ADULT BEVERAGES,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1671 (GVL),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1671 (GVL),Publix #1671 (GVL)|3|1671-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1671 (GVL)|3|1671-IMPORT BEER,53929-GVL
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1714 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1714 (CHS),Publix #1714 (CHS)|1|1714-CRAFT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1714 (CHS)|1|1714-CRAFT BEER,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1716 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1716 (CHS),Publix #1716 (CHS)|2|1716-FLAVORED ADULT BEVERAGES,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1716 (CHS)|2|1716-FLAVORED ADULT BEVERAGES,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1717 (GVL),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1717 (GVL),Publix #1717 (GVL)|3|1717-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1717 (GVL)|3|1717-IMPORT BEER,53929-GVL
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1733 (VID),DOORS,COLD,7,Publix,GA,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1733 (VID),Publix #1733 (VID)|3|1733-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1733 (VID)|3|1733-IMPORT BEER,21052-VID
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1767 (GVL),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1767 (GVL),Publix #1767 (GVL)|2|1767-FLAVORED ADULT BEVERAGES,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1767 (GVL)|2|1767-FLAVORED ADULT BEVERAGES,53929-GVL
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1775 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1775 (CHS),Publix #1775 (CHS)|2|1775-FLAVORED ADULT BEVERAGES,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1775 (CHS)|2|1775-FLAVORED ADULT BEVERAGES,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1806 (MYR),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1806 (MYR),Publix #1806 (MYR)|2|1806-FLAVORED ADULT BEVERAGES,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1806 (MYR)|2|1806-FLAVORED ADULT BEVERAGES,43926-MYR
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1812 (MYR),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1812 (MYR),Publix #1812 (MYR)|2|1812-FLAVORED ADULT BEVERAGES,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1812 (MYR)|2|1812-FLAVORED ADULT BEVERAGES,43926-MYR
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1866 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1866 (CHS),Publix #1866 (CHS)|2|1866-FLAVORED ADULT BEVERAGES,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1866 (CHS)|2|1866-FLAVORED ADULT BEVERAGES,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1866 (CHS),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1866 (CHS),Publix #1866 (CHS)|3|1866-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1866 (CHS)|3|1866-IMPORT BEER,23912-CHS
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1870 (FITZ),DOORS,COLD,7,Publix,GA,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1870 (FITZ),Publix #1870 (FITZ)|1|1870-CRAFT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1870 (FITZ)|1|1870-CRAFT BEER,61025-FITZ
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1870 (FITZ),DOORS,COLD,7,Publix,GA,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1870 (FITZ),Publix #1870 (FITZ)|2|1870-FLAVORED ADULT BEVERAGES,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1870 (FITZ)|2|1870-FLAVORED ADULT BEVERAGES,61025-FITZ
Shelf IQ PowerBI 2026 - Chain.csv,Publix #1870 (FITZ),DOORS,COLD,7,Publix,GA,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1870 (FITZ),Publix #1870 (FITZ)|3|1870-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #1870 (FITZ)|3|1870-IMPORT BEER,61025-FITZ
Shelf IQ PowerBI 2026 - Chain.csv,Publix #656 (COLA),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #656 (COLA),Publix #656 (COLA)|3|656-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix #656 (COLA)|3|656-IMPORT BEER,33916-COLA
Shelf IQ PowerBI 2026 - Chain.csv,Publix Super Market #0067 (COLA),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix Super Market #0067 (COLA),Publix Super Market #0067 (COLA)|1|67-CRAFT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix Super Market #0067 (COLA)|1|67-CRAFT BEER,33916-COLA
Shelf IQ PowerBI 2026 - Chain.csv,Publix Super Market #0587 (COLA),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix Super Market #0587 (COLA),Publix Super Market #0587 (COLA)|1|587-CRAFT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix Super Market #0587 (COLA)|1|587-CRAFT BEER,33916-COLA
Shelf IQ PowerBI 2026 - Chain.csv,Publix Super Market #0587 (COLA),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,4,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix Super Market #0587 (COLA),Publix Super Market #0587 (COLA)|3|587-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix Super Market #0587 (COLA)|3|587-IMPORT BEER,33916-COLA
Shelf IQ PowerBI 2026 - Chain.csv,Publix Super Market #0597 (COLA),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,5,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix Super Market #0597 (COLA),Publix Super Market #0597 (COLA)|3|597-IMPORT BEER,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix Super Market #0597 (COLA)|3|597-IMPORT BEER,33916-COLA
Shelf IQ PowerBI 2026 - Chain.csv,Publix Super Market #0883 (COLA),DOORS,COLD,7,Publix,SC,Supermarket,144,N/A,1,6,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix Super Market #0883 (COLA),Publix Super Market #0883 (COLA)|2|883-FLAVORED ADULT BEVERAGES,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Publix Super Market #0883 (COLA)|2|883-FLAVORED ADULT BEVERAGES,33916-COLA
